a,method,draw,edge,kind,true_di,est_di,lcb,certified
0.3,Neuroforecast,13,1->2,null,0.0,-0.00012405220743739328,0.0,0
0.3,Neuroforecast,13,2->0,null,0.0,-0.00016480030997052632,0.0,0
0.3,Neuroforecast,14,1->0,true_direct,0.08038050830468013,0.07332964587594364,0.05905622764319633,1
0.3,Neuroforecast,14,2->1,true_direct,0.07217828367753346,0.07050673363714403,0.05393643139510046,1
0.3,Neuroforecast,14,0->1,null,0.0,-0.0006010730601050965,0.0,0
0.3,Neuroforecast,14,0->2,null,0.0,-8.387345490243034e-06,0.0,0
0.3,Neuroforecast,14,1->2,null,0.0,4.754586917351119e-05,0.0,0
0.3,Neuroforecast,14,2->0,null,0.0,-0.0005712402898730393,0.0,0
0.3,Neuroforecast,15,1->0,true_direct,0.08038050830468013,0.07519239441707527,0.06581308698845781,1
0.3,Neuroforecast,15,2->1,true_direct,0.07217828367753346,0.08221982196838323,0.07179798494037536,1
0.3,Neuroforecast,15,0->1,null,0.0,-0.0008396489045505682,0.0,0
0.3,Neuroforecast,15,0->2,null,0.0,0.00021368073548451918,0.0,0
0.3,Neuroforecast,15,1->2,null,0.0,-0.0008265568893921531,0.0,0
0.3,Neuroforecast,15,2->0,null,0.0,-0.0001700109172473004,0.0,0
0.3,Neuroforecast,16,1->0,true_direct,0.08038050830468013,0.0717805021693298,0.06293035811420289,1
0.3,Neuroforecast,16,2->1,true_direct,0.07217828367753346,0.08193296801131462,0.0745566128024911,1
0.3,Neuroforecast,16,0->1,null,0.0,-0.00012708326550866795,0.0,0
0.3,Neuroforecast,16,0->2,null,0.0,-0.00028812159827251027,0.0,0
0.3,Neuroforecast,16,1->2,null,0.0,-0.0008407821224619441,0.0,0
0.3,Neuroforecast,16,2->0,null,0.0,-0.00019025394621007826,0.0,0
0.3,Neuroforecast,17,1->0,true_direct,0.08038050830468013,0.07681835069880497,0.06705826174600721,1
0.3,Neuroforecast,17,2->1,true_direct,0.07217828367753346,0.06392962529846337,0.050258306211806915,1
0.3,Neuroforecast,17,0->1,null,0.0,-0.00019708991447242312,0.0,0
0.3,Neuroforecast,17,0->2,null,0.0,-0.0003083523596303525,0.0,0
0.3,Neuroforecast,17,1->2,null,0.0,-0.0005227311689977001,0.0,0
0.3,Neuroforecast,17,2->0,null,0.0,-0.0004095029968878547,0.0,0
0.3,Neuroforecast,18,1->0,true_direct,0.08038050830468013,0.08756190542501961,0.07453492098548715,1
0.3,Neuroforecast,18,2->1,true_direct,0.07217828367753346,0.08054192809136185,0.07205351449589857,1
0.3,Neuroforecast,18,0->1,null,0.0,-0.0007424030398706106,0.0,0
0.3,Neuroforecast,18,0->2,null,0.0,-0.0013149514532993078,0.0,0
0.3,Neuroforecast,18,1->2,null,0.0,-0.00040696609507433277,0.0,0
0.3,Neuroforecast,18,2->0,null,0.0,-0.00036071613583448805,0.0,0
0.3,Neuroforecast,19,1->0,true_direct,0.08038050830468013,0.07733998184312833,0.06781221722401702,1
0.3,Neuroforecast,19,2->1,true_direct,0.07217828367753346,0.06430051797213131,0.05263322561128105,1
0.3,Neuroforecast,19,0->1,null,0.0,0.00020406210235502091,0.0,0
0.3,Neuroforecast,19,0->2,null,0.0,-0.0005005960107379966,0.0,0
0.3,Neuroforecast,19,1->2,null,0.0,0.00020022258666264477,0.0,0
0.3,Neuroforecast,19,2->0,null,0.0,-0.0006024664419358613,0.0,0
0.3,Neuroforecast,20,1->0,true_direct,0.08038050830468013,0.07870267021416466,0.06290158257336821,1
0.3,Neuroforecast,20,2->1,true_direct,0.07217828367753346,0.06175452187148418,0.05346910294127773,1
0.3,Neuroforecast,20,0->1,null,0.0,0.00013450917992037588,0.0,0
0.3,Neuroforecast,20,0->2,null,0.0,-0.00038644707505494966,0.0,0
0.3,Neuroforecast,20,1->2,null,0.0,-0.00027221628274997197,0.0,0
0.3,Neuroforecast,20,2->0,null,0.0,-6.212227000235091e-05,0.0,0
0.3,Neuroforecast,21,1->0,true_direct,0.08038050830468013,0.08365567739381474,0.06910967842051734,1
0.3,Neuroforecast,21,2->1,true_direct,0.07217828367753346,0.07199015569335733,0.059727346531822094,1
0.3,Neuroforecast,21,0->1,null,0.0,-0.00016524148160289182,0.0,0
0.3,Neuroforecast,21,0->2,null,0.0,-0.0001849087997520482,0.0,0
0.3,Neuroforecast,21,1->2,null,0.0,-0.00040976434428045464,0.0,0
0.3,Neuroforecast,21,2->0,null,0.0,-0.0003220936421899632,0.0,0
0.3,Neuroforecast,22,1->0,true_direct,0.08038050830468013,0.06862106399641439,0.055686876564002626,1
0.3,Neuroforecast,22,2->1,true_direct,0.07217828367753346,0.0743893883878074,0.0642472409796034,1
0.3,Neuroforecast,22,0->1,null,0.0,-0.0005699297096305939,0.0,0
0.3,Neuroforecast,22,0->2,null,0.0,-0.0010859190566879316,0.0,0
0.3,Neuroforecast,22,1->2,null,0.0,-0.00031138765358047044,0.0,0
0.3,Neuroforecast,22,2->0,null,0.0,-0.0004358727651445428,0.0,0
0.3,Neuroforecast,23,1->0,true_direct,0.08038050830468013,0.08952627564259687,0.07788152017831704,1
0.3,Neuroforecast,23,2->1,true_direct,0.07217828367753346,0.0648584315806678,0.05532041785952342,1
0.3,Neuroforecast,23,0->1,null,0.0,-0.0007180905102590359,0.0,0
0.3,Neuroforecast,23,0->2,null,0.0,-0.0001004373833611551,0.0,0
0.3,Neuroforecast,23,1->2,null,0.0,-0.0003127593972182001,0.0,0
0.3,Neuroforecast,23,2->0,null,0.0,-0.0010409756627540736,0.0,0
0.3,Neuroforecast,24,1->0,true_direct,0.08038050830468013,0.07188885206973891,0.060251259891895566,1
0.3,Neuroforecast,24,2->1,true_direct,0.07217828367753346,0.07812077583210263,0.07036913010398123,1
0.3,Neuroforecast,24,0->1,null,0.0,0.00047548817288426044,0.0,0
0.3,Neuroforecast,24,0->2,null,0.0,0.00010054472555153861,0.0,0
0.3,Neuroforecast,24,1->2,null,0.0,0.00019223356727483994,0.0,0
0.3,Neuroforecast,24,2->0,null,0.0,0.0004492623573784276,0.0,0
0.3,Neuroforecast,25,1->0,true_direct,0.08038050830468013,0.07904729234635555,0.06844402168860422,1
0.3,Neuroforecast,25,2->1,true_direct,0.07217828367753346,0.06049520266426168,0.050876204567599004,1
0.3,Neuroforecast,25,0->1,null,0.0,9.752590512749251e-06,0.0,0
0.3,Neuroforecast,25,0->2,null,0.0,-0.00012413980201279642,0.0,0
0.3,Neuroforecast,25,1->2,null,0.0,-0.00046431251421724597,0.0,0
0.3,Neuroforecast,25,2->0,null,0.0,-0.0006259889347093887,0.0,0
0.3,Neuroforecast,26,1->0,true_direct,0.08038050830468013,0.07679766691754886,0.06434669771049932,1
0.3,Neuroforecast,26,2->1,true_direct,0.07217828367753346,0.06293575305957577,0.05295435560054006,1
0.3,Neuroforecast,26,0->1,null,0.0,0.0005000350719375215,0.0,0
0.3,Neuroforecast,26,0->2,null,0.0,-0.0008295234476744048,0.0,0
0.3,Neuroforecast,26,1->2,null,0.0,-0.00039539511783137133,0.0,0
0.3,Neuroforecast,26,2->0,null,0.0,7.430756077641642e-05,0.0,0
0.3,Neuroforecast,27,1->0,true_direct,0.08038050830468013,0.07136874212733785,0.06371325678647548,1
0.3,Neuroforecast,27,2->1,true_direct,0.07217828367753346,0.06303581899911848,0.05312065797578953,1
0.3,Neuroforecast,27,0->1,null,0.0,-0.0002270119889739806,0.0,0
0.3,Neuroforecast,27,0->2,null,0.0,-0.0003180446487377096,0.0,0
0.3,Neuroforecast,27,1->2,null,0.0,-0.00036639234360252897,0.0,0
0.3,Neuroforecast,27,2->0,null,0.0,-0.0010966074244875231,0.0,0
0.3,Neuroforecast,28,1->0,true_direct,0.08038050830468013,0.08517778215512231,0.07312424282453968,1
0.3,Neuroforecast,28,2->1,true_direct,0.07217828367753346,0.0730150105537723,0.06005409743901221,1
0.3,Neuroforecast,28,0->1,null,0.0,0.00035817974400906196,0.0,0
0.3,Neuroforecast,28,0->2,null,0.0,-7.687475539912218e-05,0.0,0
0.3,Neuroforecast,28,1->2,null,0.0,-0.0004892892988325354,0.0,0
0.3,Neuroforecast,28,2->0,null,0.0,-0.0004685602995054821,0.0,0
0.3,Neuroforecast,29,1->0,true_direct,0.08038050830468013,0.07067000662545557,0.06152079640634186,1
0.3,Neuroforecast,29,2->1,true_direct,0.07217828367753346,0.06256057419472029,0.05392713023291517,1
0.3,Neuroforecast,29,0->1,null,0.0,-9.00859062692019e-05,0.0,0
0.3,Neuroforecast,29,0->2,null,0.0,-0.00024498251671363437,0.0,0
0.3,Neuroforecast,29,1->2,null,0.0,-0.00016273911457444798,0.0,0
0.3,Neuroforecast,29,2->0,null,0.0,-0.0007258051602002422,0.0,0
0.4,Correlation,0,1->0,true_direct,0.14511305104982059,0.1801100647830889,0.16043216757859702,1
0.4,Correlation,0,2->1,true_direct,0.12244256324659711,0.16004007863556133,0.13742605192176702,1
0.4,Correlation,0,0->1,null,0.0,0.03424550875482879,0.004777561063106244,1
0.4,Correlation,0,0->2,null,0.0,0.00038028278294474714,7.633828329422412e-06,0
0.4,Correlation,0,1->2,null,0.0,0.022808172017203924,0.002088044472025421,1
0.4,Correlation,0,2->0,null,0.0,0.0030815395545747445,0.0006656833369992296,0
0.4,Correlation,1,1->0,true_direct,0.14511305104982059,0.19557023683050642,0.16788249052269166,1
0.4,Correlation,1,2->1,true_direct,0.12244256324659711,0.13857208092561588,0.11672848273007158,1
0.4,Correlation,1,0->1,null,0.0,0.03601032022579452,0.0032107178179140374,1
0.4,Correlation,1,0->2,null,0.0,0.0012065608553426949,1.3725723602905328e-06,0
0.4,Correlation,1,1->2,null,0.0,0.020651739609653382,0.0013365835054828157,1
0.4,Correlation,1,2->0,null,0.0,0.00791971773445023,0.004209141168249378,1
0.4,Correlation,2,1->0,true_direct,0.14511305104982059,0.19115074375049557,0.1674712603517723,1
0.4,Correlation,2,2->1,true_direct,0.12244256324659711,0.12972171061352658,0.11604549198655867,1
0.4,Correlation,2,0->1,null,0.0,0.030502990108410087,0.002747085298361526,1
0.4,Correlation,2,0->2,null,0.0,0.0012409898500266938,2.6111577662704598e-05,0
0.4,Correlation,2,1->2,null,0.0,0.01764007046117932,0.001002956044441569,1
0.4,Correlation,2,2->0,null,0.0,0.006092401288958201,0.0032386376214062545,1
0.4,Correlation,3,1->0,true_direct,0.14511305104982059,0.20497791830540335,0.18653797330512176,1
0.4,Correlation,3,2->1,true_direct,0.12244256324659711,0.15230514991941746,0.1309865530457705,1
0.4,Correlation,3,0->1,null,0.0,0.048711476001864144,0.00933781779572123,1
0.4,Correlation,3,0->2,null,0.0,0.0034650292504775164,2.5375074553361436e-06,0
0.4,Correlation,3,1->2,null,0.0,0.02175886594211424,0.0035716792530424164,1
0.4,Correlation,3,2->0,null,0.0,0.009466983090346062,0.004467339402224947,1
0.4,Correlation,4,1->0,true_direct,0.14511305104982059,0.1744281652567903,0.15220752203557794,1
0.4,Correlation,4,2->1,true_direct,0.12244256324659711,0.1353892069878011,0.12362323367045296,1
0.4,Correlation,4,0->1,null,0.0,0.03411101271957672,0.001134616507664336,1
0.4,Correlation,4,0->2,null,0.0,0.0009446584277675558,4.632286127452688e-06,0
0.4,Correlation,4,1->2,null,0.0,0.01993124277719899,0.0008443922878000022,0
0.4,Correlation,4,2->0,null,0.0,0.004390674193414072,0.001643120657707739,1
0.4,Correlation,5,1->0,true_direct,0.14511305104982059,0.18294910479295712,0.16337752638084133,1
0.4,Correlation,5,2->1,true_direct,0.12244256324659711,0.1281429616993913,0.10333842334977272,1
0.4,Correlation,5,0->1,null,0.0,0.029021240631708443,0.0035575667272523663,1
0.4,Correlation,5,0->2,null,0.0,0.001180052892692295,8.797922402436955e-06,0
0.4,Correlation,5,1->2,null,0.0,0.015244206352895447,0.0008013918486527695,0
0.4,Correlation,5,2->0,null,0.0,0.002708801142134829,0.0004916035874905269,0
0.4,Correlation,6,1->0,true_direct,0.14511305104982059,0.17435915443665365,0.15115655046410256,1
0.4,Correlation,6,2->1,true_direct,0.12244256324659711,0.14724354849859078,0.12736089123510214,1
0.4,Correlation,6,0->1,null,0.0,0.030212320877631788,0.0019279009106321493,1
0.4,Correlation,6,0->2,null,0.0,0.0004347751150894267,2.852020296051723e-05,0
0.4,Correlation,6,1->2,null,0.0,0.01987393907220236,0.0006127500139255209,0
0.4,Correlation,6,2->0,null,0.0,0.0035144255835557665,0.00038601016727243906,0
0.4,Correlation,7,1->0,true_direct,0.14511305104982059,0.17902134622151328,0.15774244249574776,1
0.4,Correlation,7,2->1,true_direct,0.12244256324659711,0.14757060039703893,0.1247869712901504,1
0.4,Correlation,7,0->1,null,0.0,0.027064303590671385,0.0019137644826873852,1
0.4,Correlation,7,0->2,null,0.0,0.0011733934755074804,8.678524722892825e-05,0
0.4,Correlation,7,1->2,null,0.0,0.017012914937580944,0.0006918697733604097,0
0.4,Correlation,7,2->0,null,0.0,0.0031371945071263637,0.0012183019818504692,1
0.4,Correlation,8,1->0,true_direct,0.14511305104982059,0.17176973104955584,0.15058894479877294,1
0.4,Correlation,8,2->1,true_direct,0.12244256324659711,0.14245632859741983,0.12647290240922163,1
0.4,Correlation,8,0->1,null,0.0,0.030013560122414133,0.004763232640873429,1
0.4,Correlation,8,0->2,null,0.0,0.0035796932545049693,6.109239900778808e-05,0
0.4,Correlation,8,1->2,null,0.0,0.01587126563914465,0.0010304386845719634,1
0.4,Correlation,8,2->0,null,0.0,0.008913488862464302,0.0052394672212434795,1
0.4,Correlation,9,1->0,true_direct,0.14511305104982059,0.20386772100135003,0.18128717004655295,1
0.4,Correlation,9,2->1,true_direct,0.12244256324659711,0.15310194716616332,0.14049109481484787,1
0.4,Correlation,9,0->1,null,0.0,0.039922083304732285,0.004494545698829276,1
0.4,Correlation,9,0->2,null,0.0,0.0013928362038025531,0.0004403422523939548,0
0.4,Correlation,9,1->2,null,0.0,0.019487396900088935,0.0011067453858380322,1
0.4,Correlation,9,2->0,null,0.0,0.006424827721950768,0.004081427531937969,1
0.4,Correlation,10,1->0,true_direct,0.14511305104982059,0.1775605403610566,0.16123846637424333,1
0.4,Correlation,10,2->1,true_direct,0.12244256324659711,0.13065285316328856,0.11395648658048922,1
0.4,Correlation,10,0->1,null,0.0,0.026976942723920216,0.0014461964828807634,1
0.4,Correlation,10,0->2,null,0.0,5.642806507255431e-05,1.0115611038670107e-06,0
0.4,Correlation,10,1->2,null,0.0,0.014895681647211346,0.0003379964320066194,0
0.4,Correlation,10,2->0,null,0.0,0.001087869203130708,2.343773583485888e-05,0
0.4,Correlation,11,1->0,true_direct,0.14511305104982059,0.18222438984089318,0.16232797965873003,1
0.4,Correlation,11,2->1,true_direct,0.12244256324659711,0.11959974351176901,0.10391827287020237,1
0.4,Correlation,11,0->1,null,0.0,0.03185379013178643,0.0031368938040573996,1
0.4,Correlation,11,0->2,null,0.0,0.00025541873029234736,6.190152472458859e-06,0
0.4,Correlation,11,1->2,null,0.0,0.018300023889615793,0.00039924298291446543,0
0.4,Correlation,11,2->0,null,0.0,0.0008851534614773533,3.702886526424163e-05,0
0.4,Correlation,12,1->0,true_direct,0.14511305104982059,0.17361610445879055,0.1571941708940803,1
0.4,Correlation,12,2->1,true_direct,0.12244256324659711,0.13347275674710285,0.11803370895512828,1
0.4,Correlation,12,0->1,null,0.0,0.032022009341820784,0.004494855822370466,1
0.4,Correlation,12,0->2,null,0.0,0.00025688686533360756,4.544285737986982e-06,0
0.4,Correlation,12,1->2,null,0.0,0.01808564909403394,0.0013677266948804879,1
0.4,Correlation,12,2->0,null,0.0,0.00270833087315692,0.0010045668477514113,1
0.4,Correlation,13,1->0,true_direct,0.14511305104982059,0.1547965673861513,0.13456552130244437,1
0.4,Correlation,13,2->1,true_direct,0.12244256324659711,0.14697862529514483,0.1267162589697474,1
0.4,Correlation,13,0->1,null,0.0,0.026564376747975894,0.0018773840748117175,1
0.4,Correlation,13,0->2,null,0.0,0.0010526403178799024,4.572225516094432e-06,0
0.4,Correlation,13,1->2,null,0.0,0.02102919273232518,0.0005268757448257425,0
0.4,Correlation,13,2->0,null,0.0,0.004247405418107652,0.0020546713044799127,1
0.4,Correlation,14,1->0,true_direct,0.14511305104982059,0.1927845409573744,0.1756119309481917,1
0.4,Correlation,14,2->1,true_direct,0.12244256324659711,0.13160208447943192,0.1131875686650681,1
0.4,Correlation,14,0->1,null,0.0,0.033168449564952455,0.001067149287185183,1
0.4,Correlation,14,0->2,null,0.0,2.339941040262947e-05,5.40509961951732e-07,0
0.4,Correlation,14,1->2,null,0.0,0.014497031120224246,0.0004033264504147571,0
0.4,Correlation,14,2->0,null,0.0,0.0016180693931811573,0.00034493894271421397,0
0.4,Correlation,15,1->0,true_direct,0.14511305104982059,0.1967060099383408,0.17777045661429333,1
0.4,Correlation,15,2->1,true_direct,0.12244256324659711,0.13402699778889063,0.1188923636583333,1
0.4,Correlation,15,0->1,null,0.0,0.03359797387389139,0.0020951829306094655,1
0.4,Correlation,15,0->2,null,0.0,0.0004384060753706009,1.4981932190743613e-05,0
0.4,Correlation,15,1->2,null,0.0,0.017055262519602238,0.00014448205980490848,0
0.4,Correlation,15,2->0,null,0.0,0.0022715843652040936,0.0005345037204526587,0
0.4,Correlation,16,1->0,true_direct,0.14511305104982059,0.19960831740694757,0.18045692594989848,1
0.4,Correlation,16,2->1,true_direct,0.12244256324659711,0.14041770243426746,0.12008523001186142,1
0.4,Correlation,16,0->1,null,0.0,0.042167438235674544,0.003355555597302187,1
0.4,Correlation,16,0->2,null,0.0,0.0010726037833284597,1.2316902946080404e-06,0
0.4,Correlation,16,1->2,null,0.0,0.022792485817314797,0.0016526615137285926,1
0.4,Correlation,16,2->0,null,0.0,0.003253590848316635,0.0008147283557926736,0
0.4,Correlation,17,1->0,true_direct,0.14511305104982059,0.16807361741271548,0.1427296480436298,1
0.4,Correlation,17,2->1,true_direct,0.12244256324659711,0.14772764754993686,0.13384952316081172,1
0.4,Correlation,17,0->1,null,0.0,0.030586860967880936,0.0024517423589661964,1
0.4,Correlation,17,0->2,null,0.0,0.00026115258778097494,6.534097550098518e-07,0
0.4,Correlation,17,1->2,null,0.0,0.018467586276503998,0.0001509313635138708,0
0.4,Correlation,17,2->0,null,0.0,0.002054138221289392,0.0004458659821005373,0
0.4,Correlation,18,1->0,true_direct,0.14511305104982059,0.17197005571081422,0.14400122075521016,1
0.4,Correlation,18,2->1,true_direct,0.12244256324659711,0.14040243126449187,0.12331799097349022,1
0.4,Correlation,18,0->1,null,0.0,0.03630809959776681,0.005076394259326581,1
0.4,Correlation,18,0->2,null,0.0,0.0011670616075706137,9.59169700472533e-06,0
0.4,Correlation,18,1->2,null,0.0,0.026921001152768444,0.0018780295289055223,1
0.4,Correlation,18,2->0,null,0.0,0.004600555743756014,0.0011377629697248903,1
0.4,Correlation,19,1->0,true_direct,0.14511305104982059,0.17727322595130798,0.15304770540270482,1
0.4,Correlation,19,2->1,true_direct,0.12244256324659711,0.13214744361791675,0.11651710391712373,1
0.4,Correlation,19,0->1,null,0.0,0.0284757085390599,0.0014213604109586584,1
0.4,Correlation,19,0->2,null,0.0,9.002277323031991e-05,6.13675128278564e-07,0
0.4,Correlation,19,1->2,null,0.0,0.016256378689981508,0.0002251455469683573,0
0.4,Correlation,19,2->0,null,0.0,0.0026360757544504087,0.0008367030093968805,0
0.4,Correlation,20,1->0,true_direct,0.14511305104982059,0.1866277111439796,0.16551789283111512,1
0.4,Correlation,20,2->1,true_direct,0.12244256324659711,0.16113959711315853,0.14200768122166108,1
0.4,Correlation,20,0->1,null,0.0,0.03983893867740499,0.005731471179572903,1
0.4,Correlation,20,0->2,null,0.0,0.0039385251541272535,7.347796408605956e-05,0
0.4,Correlation,20,1->2,null,0.0,0.025971412437846866,0.0016858817723015428,1
0.4,Correlation,20,2->0,null,0.0,0.008848976223391149,0.005162413137739387,1
0.4,Correlation,21,1->0,true_direct,0.14511305104982059,0.18924081626702516,0.16633391608658227,1
0.4,Correlation,21,2->1,true_direct,0.12244256324659711,0.10957706761109094,0.09074532310296451,1
0.4,Correlation,21,0->1,null,0.0,0.04007421565767679,0.005588946980709956,1
0.4,Correlation,21,0->2,null,0.0,0.0005739149150792268,8.67780567455189e-07,0
0.4,Correlation,21,1->2,null,0.0,0.01467151522434598,0.0010925888954584292,1
0.4,Correlation,21,2->0,null,0.0,0.003452363021900104,0.0011168335025901848,1
0.4,Correlation,22,1->0,true_direct,0.14511305104982059,0.18210854293349146,0.16676013420806834,1
0.4,Correlation,22,2->1,true_direct,0.12244256324659711,0.14666665991829422,0.1264489687229703,1
0.4,Correlation,22,0->1,null,0.0,0.03613758936439307,0.0030744959547255707,1
0.4,Correlation,22,0->2,null,0.0,0.0001691385003468625,9.200178778836738e-07,0
0.4,Correlation,22,1->2,null,0.0,0.02524636314587855,0.002426993673443773,1
0.4,Correlation,22,2->0,null,0.0,0.005403427526247411,0.0026975658441957978,1
0.4,Correlation,23,1->0,true_direct,0.14511305104982059,0.1964117901538904,0.1748344600830202,1
0.4,Correlation,23,2->1,true_direct,0.12244256324659711,0.13600333106183893,0.1154635655646067,1
0.4,Correlation,23,0->1,null,0.0,0.043315749127696826,0.006197276214485025,1
0.4,Correlation,23,0->2,null,0.0,0.0024024207729351926,7.364967521664297e-05,0
0.4,Correlation,23,1->2,null,0.0,0.02233057065681346,0.0008062904114851636,0
0.4,Correlation,23,2->0,null,0.0,0.008409389532550328,0.00471181636817246,1
0.4,Correlation,24,1->0,true_direct,0.14511305104982059,0.1948238912962328,0.17841231293323406,1
0.4,Correlation,24,2->1,true_direct,0.12244256324659711,0.13725752191434598,0.12017021546849958,1
0.4,Correlation,24,0->1,null,0.0,0.03868100024863636,0.0044314852359646426,1
0.4,Correlation,24,0->2,null,0.0,0.0011583260141830572,1.1163661445245781e-06,0
0.4,Correlation,24,1->2,null,0.0,0.018356761221876225,0.00184504739102794,1
0.4,Correlation,24,2->0,null,0.0,0.006864271796703298,0.003275078983711531,1
0.4,Correlation,25,1->0,true_direct,0.14511305104982059,0.16618662575370444,0.1457106703274545,1
0.4,Correlation,25,2->1,true_direct,0.12244256324659711,0.1311316292047961,0.11171029521831757,1
0.4,Correlation,25,0->1,null,0.0,0.029470225492848945,0.0030355032321922187,1
0.4,Correlation,25,0->2,null,0.0,0.0008874629290335831,5.0688703857961435e-06,0
0.4,Correlation,25,1->2,null,0.0,0.013534103364722933,0.0005650097918979707,0
0.4,Correlation,25,2->0,null,0.0,0.0018081225242604078,0.00033242562931058006,0
0.4,Correlation,26,1->0,true_direct,0.14511305104982059,0.18696639188414688,0.16602841711109212,1
0.4,Correlation,26,2->1,true_direct,0.12244256324659711,0.14876074255239127,0.13466719253615939,1
0.4,Correlation,26,0->1,null,0.0,0.03728085099526668,0.007419426405444227,1
0.4,Correlation,26,0->2,null,0.0,0.0006583587154477886,6.708316275052349e-07,0
